,median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
10824,211500.0,4.1026,,1679.0,470.0,1314.0,473.0,33.65,-117.92
10825,220000.0,3.184,,1391.0,393.0,856.0,360.0,33.65,-117.92
10826,275000.0,2.75,,1283.0,406.0,1063.0,376.0,33.65,-117.93
10827,244600.0,4.8125,,3397.0,597.0,1397.0,560.0,33.68,-117.92
10828,336500.0,8.100099999999998,,3512.0,472.0,,481.0,33.67,-117.93
10829,367000.0,8.183899999999998,,2552.0,314.0,,323.0,33.67,-117.94
10830,224100.0,5.5,,2095.0,450.0,,411.0,33.66,-117.94
10831,209700.0,5.2732,,2016.0,443.0,1015.0,419.0,33.65,-117.94
10832,220100.0,4.2036,,2141.0,425.0,1559.0,429.0,33.65,-117.93
10833,263800.0,5.01,,2602.0,439.0,1156.0,424.0,33.69,-117.93
10834,261000.0,6.4441,,2822.0,473.0,,469.0,33.69,-117.93
10835,245600.0,4.4732,,2017.0,454.0,1024.0,428.0,33.68,-117.92
10836,264200.0,5.069,,2664.0,432.0,1197.0,429.0,33.68,-117.93
10837,374200.0,7.405599999999998,,4183.0,539.0,,520.0,33.68,-117.94
10838,430900.0,4.2071,,6224.0,1679.0,3148.0,1589.0,33.67,-117.92
10839,414700.0,9.6062,,2043.0,250.0,,246.0,33.66,-117.93
10840,213000.0,3.1483,,5831.0,1546.0,4738.0,1477.0,33.65,-117.93
10841,229500.0,5.2815,,2704.0,426.0,1289.0,423.0,33.69,-117.91
10842,218400.0,3.512,,7961.0,2276.0,5014.0,2116.0,33.67,-117.91
10843,249200.0,4.8359,,7060.0,1159.0,3903.0,1139.0,33.68,-117.9
10844,266100.0,6.1601,,2507.0,393.0,,392.0,33.67,-117.9
10845,260300.0,5.0853,,2905.0,504.0,1452.0,491.0,33.68,-117.89
10846,275900.0,6.6833,,639.0,98.0,,93.0,33.67,-117.9
10847,253500.0,4.4625,,3058.0,562.0,1475.0,569.0,33.67,-117.91
10848,243300.0,4.0341,,5761.0,1326.0,2681.0,1116.0,33.66,-117.91
10849,180900.0,4.0417,,2598.0,759.0,1584.0,703.0,33.65,-117.91
10850,193800.0,3.225,,1708.0,505.0,1099.0,434.0,33.66,-117.91
10851,161000.0,3.1667,,3568.0,938.0,1952.0,938.0,33.66,-117.9
10852,192600.0,6.6369,,456.0,91.0,,84.0,33.66,-117.9
10853,316600.0,5.422,,9947.0,1675.0,,1582.0,33.69,-117.9
10854,275000.0,3.7174,,2337.0,768.0,983.0,655.0,33.69,-117.87
10855,181300.0,3.3409,,5278.0,1575.0,2389.0,1371.0,33.68,-117.89
10856,233100.0,5.2138,,5330.0,976.0,2734.0,1000.0,33.69,-117.88
10857,152800.0,3.152,,1795.0,406.0,2246.0,400.0,33.71,-117.86
10858,157500.0,3.375,,191.0,42.0,208.0,37.0,33.71,-117.86
10859,155500.0,4.9148,,3397.0,686.0,1924.0,621.0,33.71,-117.87
10860,262500.0,3.5326,,1087.0,340.0,817.0,342.0,33.71,-117.87
10861,266400.0,4.9153,,3216.0,607.0,1916.0,618.0,33.7,-117.87
10862,246000.0,5.0956,,3648.0,654.0,2266.0,628.0,33.7,-117.87
10863,184900.0,4.1,,1596.0,297.0,1703.0,289.0,33.71,-117.88
10864,185200.0,3.5551,,1739.0,359.0,1914.0,369.0,33.71,-117.88
10865,245000.0,3.1742,,1738.0,509.0,1403.0,411.0,33.71,-117.88
10866,225800.0,5.4836,,2135.0,373.0,,405.0,33.7,-117.88
10867,116700.0,3.4835,,5122.0,1544.0,2966.0,1339.0,33.7,-117.88
10868,240500.0,5.3254,,534.0,88.0,,74.0,33.7,-117.88
10869,205400.0,3.8029,,1505.0,358.0,835.0,339.0,33.7,-117.88
10870,137500.0,3.6875,,443.0,117.0,577.0,115.0,33.72,-117.9
10871,182100.0,4.5607,,2436.0,504.0,2839.0,516.0,33.72,-117.91
10872,180700.0,4.3899,,2613.0,562.0,3150.0,543.0,33.72,-117.9
10873,155200.0,3.2639,,1171.0,306.0,1690.0,301.0,33.73,-117.9
10874,197800.0,4.65,,4343.0,847.0,3872.0,850.0,33.72,-117.89
10875,183500.0,3.6618,,2305.0,538.0,2493.0,502.0,33.72,-117.89
10876,177500.0,4.5726,,1947.0,355.0,1786.0,332.0,33.73,-117.88
10877,165300.0,3.9844,,1421.0,300.0,1236.0,263.0,33.72,-117.88
10878,170000.0,3.89,,1910.0,352.0,1593.0,329.0,33.72,-117.88
10879,260500.0,6.1966,,4208.0,630.0,,662.0,33.71,-117.9
10880,202400.0,4.7422,,1422.0,260.0,1092.0,263.0,33.71,-117.89
10881,233300.0,4.5814,,4365.0,804.0,2663.0,753.0,33.71,-117.89
10882,252000.0,6.2488,,1917.0,317.0,,351.0,33.71,-117.9
10883,266300.0,6.2452,,1591.0,225.0,,239.0,33.71,-117.89
10884,305200.0,6.3427,,539.0,71.0,,66.0,33.71,-117.9
10885,161700.0,4.2708,,3201.0,677.0,1510.0,622.0,33.7,-117.92
10886,145700.0,3.6505,,3113.0,783.0,1719.0,715.0,33.71,-117.91
10887,129200.0,3.2386,,1857.0,572.0,838.0,525.0,33.7,-117.89
10888,190800.0,4.6483,,4695.0,1110.0,2153.0,989.0,33.7,-117.9
10889,162500.0,4.5757,,2289.0,686.0,982.0,634.0,33.7,-117.9
10890,150500.0,3.5694,,1115.0,268.0,1369.0,259.0,33.73,-117.86
10891,157700.0,2.3333,,1194.0,297.0,1602.0,306.0,33.72,-117.86
10892,165900.0,3.5902,,3167.0,669.0,2789.0,619.0,33.72,-117.87
10893,174000.0,3.8421,,2216.0,497.0,2445.0,506.0,33.72,-117.87
10894,150600.0,3.413,,1429.0,428.0,2089.0,399.0,33.72,-117.86
10895,159100.0,3.5511,,1461.0,340.0,1909.0,346.0,33.72,-117.86
10896,115000.0,2.4539,,1499.0,574.0,3328.0,595.0,33.73,-117.85
10897,175000.0,2.4211,,2572.0,732.0,1534.0,669.0,33.73,-117.84
10898,121400.0,3.1353,,6072.0,1802.0,4715.0,1666.0,33.74,-117.84
10899,134600.0,3.3611,,1752.0,407.0,910.0,427.0,33.74,-117.84
10900,112500.0,3.2104,,1818.0,577.0,1426.0,532.0,33.74,-117.84
10901,131500.0,2.6771,,1818.0,522.0,958.0,485.0,33.74,-117.83
10902,154200.0,1.8,,187.0,49.0,207.0,51.0,33.75,-117.86
10903,173400.0,1.9309,,1761.0,515.0,1810.0,468.0,33.75,-117.86
10904,123200.0,2.9271,,1565.0,599.0,3157.0,629.0,33.75,-117.86
10905,117500.0,2.8289,,851.0,297.0,1326.0,254.0,33.76,-117.86
10906,159800.0,2.7059,,1248.0,357.0,1214.0,328.0,33.74,-117.85
10907,171400.0,2.5651,,2311.0,632.0,2936.0,609.0,33.75,-117.85
10908,165300.0,3.375,,525.0,171.0,1257.0,165.0,33.74,-117.86
10909,175900.0,4.125,,691.0,151.0,926.0,148.0,33.74,-117.86
10910,170800.0,2.1992,,2589.0,1003.0,5756.0,983.0,33.74,-117.85
10911,177400.0,3.775,,407.0,108.0,647.0,96.0,33.73,-117.86
10912,182100.0,3.7202,,2651.0,572.0,3249.0,552.0,33.73,-117.86
10913,180200.0,2.6385,,1702.0,456.0,2776.0,463.0,33.73,-117.86
10914,158500.0,2.6734,,2338.0,652.0,3289.0,631.0,33.74,-117.87
10915,177000.0,3.4193,,2264.0,502.0,1970.0,499.0,33.73,-117.87
10916,172500.0,3.415,,2411.0,526.0,2165.0,521.0,33.74,-117.87
10917,165600.0,3.425,,2415.0,642.0,3242.0,599.0,33.74,-117.86
10918,159100.0,3.3125,,2284.0,511.0,2451.0,504.0,33.73,-117.86
10919,162500.0,2.5,,2254.0,630.0,2984.0,625.0,33.74,-117.86
10920,177400.0,3.0824,,1308.0,375.0,2175.0,347.0,33.73,-117.89
10921,164100.0,3.7147,,2930.0,833.0,5116.0,854.0,33.73,-117.9
10922,166400.0,4.1,,746.0,172.0,1048.0,163.0,33.73,-117.9
10923,163500.0,3.2037,,2291.0,594.0,3232.0,589.0,33.73,-117.88
10924,170500.0,3.75,,2471.0,498.0,2594.0,475.0,33.73,-117.88
10925,139200.0,4.0231,,1205.0,280.0,1476.0,301.0,33.75,-117.89
10926,158400.0,2.9167,,1562.0,365.0,2145.0,347.0,33.74,-117.89
10927,160600.0,3.2292,,1759.0,353.0,2083.0,330.0,33.74,-117.89
10928,159500.0,3.425,,1346.0,291.0,1575.0,278.0,33.75,-117.9
10929,180400.0,2.2105,,1566.0,379.0,1032.0,330.0,33.74,-117.9
10930,166700.0,2.3783,,1884.0,442.0,1915.0,442.0,33.74,-117.9
10931,183200.0,2.9926,,4273.0,965.0,2946.0,922.0,33.74,-117.91
10932,179900.0,4.7639,,2413.0,512.0,2867.0,509.0,33.73,-117.91
10933,178500.0,3.9659,,1324.0,314.0,1804.0,311.0,33.73,-117.9
10934,111000.0,2.7535,,2932.0,955.0,5516.0,911.0,33.74,-117.9
10935,173100.0,4.7679,,808.0,163.0,1066.0,189.0,33.74,-117.9
10936,151700.0,3.0833,,1435.0,494.0,3171.0,504.0,33.74,-117.9
10937,159000.0,3.75,,660.0,145.0,959.0,113.0,33.74,-117.89
10938,154400.0,4.6875,,619.0,139.0,1217.0,146.0,33.74,-117.89
10939,163900.0,4.0769,,728.0,134.0,837.0,135.0,33.73,-117.89
10940,151800.0,1.5026,,1823.0,590.0,2176.0,548.0,33.75,-117.88
10941,151900.0,3.1964,,720.0,174.0,1045.0,181.0,33.74,-117.88
10942,159400.0,3.1691,,1444.0,446.0,2329.0,441.0,33.74,-117.88
10943,140300.0,2.8077,,1120.0,296.0,1718.0,268.0,33.74,-117.88
10944,158900.0,2.7632,,1243.0,365.0,1925.0,376.0,33.74,-117.87
10945,148500.0,2.5224,,2261.0,642.0,3545.0,635.0,33.74,-117.88
10946,163500.0,3.0083,,1799.0,557.0,3416.0,538.0,33.74,-117.88
10947,183300.0,2.246,,2992.0,1194.0,3800.0,1130.0,33.76,-117.87
10948,144400.0,2.6561,,5526.0,1916.0,6799.0,1796.0,33.75,-117.87
10949,162500.0,2.6635,,697.0,255.0,812.0,221.0,33.75,-117.87
10950,158000.0,3.5972,,275.0,87.0,554.0,103.0,33.75,-117.86
10951,137500.0,1.5054,,1632.0,598.0,3356.0,659.0,33.75,-117.86
10952,102500.0,0.971,,2782.0,1077.0,1968.0,795.0,33.75,-117.87
10953,350000.0,1.7019,,411.0,114.0,448.0,95.0,33.75,-117.87
10954,235500.0,3.4345,,2988.0,677.0,2354.0,666.0,33.76,-117.88
10955,205300.0,1.7823,,1768.0,474.0,1079.0,436.0,33.76,-117.88
10956,195400.0,4.5125,,1344.0,228.0,747.0,234.0,33.75,-117.88
10957,187200.0,2.8342,,3004.0,673.0,5477.0,640.0,33.75,-117.88
10958,176800.0,3.6953,,2678.0,702.0,3262.0,685.0,33.76,-117.9
10959,163000.0,3.7143,,1893.0,431.0,2245.0,426.0,33.75,-117.9
10960,177200.0,3.8056,,2656.0,572.0,2370.0,571.0,33.76,-117.89
10961,170100.0,3.1713,,2753.0,654.0,3117.0,631.0,33.75,-117.89
10962,187500.0,,,1813.0,421.0,,343.0,33.78,-117.88
10963,288800.0,,,2549.0,355.0,,362.0,33.77,-117.88
10964,237400.0,,,3141.0,670.0,,724.0,33.78,-117.88
10965,195000.0,,,2342.0,570.0,,453.0,33.77,-117.89
10966,189600.0,3.9219,,1799.0,343.0,1239.0,368.0,33.77,-117.89
10967,192700.0,4.8,,1050.0,210.0,723.0,201.0,33.76,-117.89
10968,320300.0,,,2512.0,356.0,,365.0,33.77,-117.87
10969,311300.0,4.1071,,4943.0,851.0,2164.0,788.0,33.76,-117.87
10970,240300.0,,,4159.0,655.0,,651.0,33.77,-117.86
10971,205300.0,4.7083,,3153.0,561.0,1679.0,532.0,33.76,-117.86
10972,218800.0,4.2798,,1458.0,423.0,615.0,365.0,33.76,-117.84
10973,204700.0,2.8828,,2312.0,525.0,1273.0,437.0,33.76,-117.85
10974,215700.0,5.375,,238.0,51.0,,50.0,33.76,-117.84
10975,219400.0,3.6806,,378.0,78.0,196.0,81.0,33.76,-117.84
10976,139500.0,4.0214,,4367.0,1161.0,2164.0,1005.0,33.75,-117.84
10977,213800.0,4.5461,,1866.0,327.0,1053.0,371.0,33.76,-117.85
10978,206500.0,,,4412.0,952.0,,874.0,33.77,-117.84
10979,233100.0,,,5928.0,1204.0,,1150.0,33.77,-117.85
10980,249100.0,3.5195,,3350.0,581.0,1314.0,550.0,33.77,-117.84
10981,229600.0,4.3698,,2110.0,409.0,1146.0,407.0,33.76,-117.84
10982,296400.0,4.9957,,6433.0,1174.0,2703.0,1125.0,33.75,-117.83
10983,236500.0,4.6161,,2910.0,535.0,1270.0,489.0,33.75,-117.82
10984,146500.0,2.8261,,893.0,209.0,342.0,197.0,33.75,-117.82
10985,137800.0,3.0958,,2720.0,680.0,1559.0,631.0,33.74,-117.82
10986,210200.0,3.4152,,2660.0,601.0,1475.0,567.0,33.75,-117.83
10987,252200.0,5.021,,3498.0,636.0,1574.0,642.0,33.75,-117.81
10988,247200.0,5.2998,,3569.0,551.0,1540.0,537.0,33.74,-117.8
10989,252800.0,3.5719,,5471.0,1345.0,2828.0,1247.0,33.73,-117.81
10990,216900.0,3.3047,,2696.0,649.0,1908.0,626.0,33.74,-117.81
10991,140600.0,3.0305,,4022.0,975.0,2334.0,954.0,33.73,-117.81
10992,234200.0,4.7273,,3056.0,556.0,1508.0,555.0,33.73,-117.81
10993,137000.0,3.8703,,2542.0,772.0,1720.0,675.0,33.73,-117.82
10994,225000.0,4.7039,,845.0,190.0,482.0,190.0,33.73,-117.82
10995,223000.0,5.0162,,1270.0,258.0,809.0,264.0,33.73,-117.82
10996,183600.0,3.0382,,6114.0,1623.0,4088.0,1521.0,33.74,-117.83
10997,160400.0,3.5387,,5768.0,1597.0,4853.0,1465.0,33.73,-117.83
10998,366800.0,6.9014,,2655.0,345.0,,335.0,33.76,-117.8
10999,487200.0,11.0546,,2037.0,252.0,,249.0,33.76,-117.79
11000,500001.0,13.466,,2893.0,345.0,,326.0,33.75,-117.79
11001,500001.0,9.3845,,2955.0,377.0,,373.0,33.75,-117.79
11002,286600.0,5.3903,,3058.0,488.0,,474.0,33.75,-117.8
11003,290200.0,6.5616,,2890.0,453.0,,452.0,33.74,-117.8
11004,227800.0,3.7031,,2365.0,471.0,1197.0,458.0,33.75,-117.81
11005,451300.0,8.5403,,3596.0,451.0,,458.0,33.77,-117.79
11006,439000.0,6.9014,,4349.0,553.0,,519.0,33.77,-117.79
11007,500001.0,11.4537,,2260.0,261.0,,254.0,33.76,-117.78
11008,481500.0,,,9792.0,1283.0,,1179.0,33.78,-117.78
11009,374000.0,,,8974.0,1268.0,,1241.0,33.79,-117.76
11010,500001.0,11.0124,,3532.0,402.0,,426.0,33.76,-117.77
11011,324600.0,7.0565,,2308.0,301.0,,320.0,33.77,-117.82
11012,203200.0,4.1151,,2956.0,642.0,1342.0,558.0,33.77,-117.83
11013,285400.0,4.275,,4931.0,853.0,2249.0,818.0,33.77,-117.83
11014,287800.0,6.5308,,3230.0,449.0,,448.0,33.76,-117.82
11015,359200.0,7.1882,,2578.0,314.0,,340.0,33.77,-117.82
11016,265600.0,6.2944,,2774.0,428.0,,407.0,33.76,-117.82
11017,281800.0,5.5654,,2053.0,339.0,,323.0,33.76,-117.81
11018,349500.0,8.7496,,5436.0,707.0,,685.0,33.77,-117.8
11019,334600.0,,,4624.0,624.0,,635.0,33.77,-117.81
11020,477100.0,,,7326.0,884.0,,798.0,33.83,-117.81
11021,377600.0,,,3759.0,489.0,,499.0,33.83,-117.83
11022,231400.0,,,2775.0,547.0,,510.0,33.83,-117.83
11023,165600.0,,,3207.0,647.0,,595.0,33.8,-117.82
11024,218100.0,,,1454.0,236.0,,262.0,33.79,-117.83
11025,222300.0,,,2641.0,633.0,,617.0,33.79,-117.82
11026,221000.0,,,4713.0,758.0,,730.0,33.8,-117.83
11027,196000.0,,,2016.0,409.0,,405.0,33.8,-117.83
11028,235700.0,,,2733.0,460.0,,476.0,33.79,-117.84
11029,220100.0,,,2070.0,513.0,,460.0,33.79,-117.83
11030,199600.0,,,2590.0,603.0,,608.0,33.79,-117.84
11031,229200.0,,,2577.0,434.0,,432.0,33.78,-117.84
11032,248000.0,,,3817.0,787.0,,713.0,33.78,-117.84
11033,211900.0,,,3114.0,610.0,,577.0,33.79,-117.81
11034,318500.0,,,4977.0,645.0,,646.0,33.78,-117.82
11035,270500.0,,,3589.0,507.0,,495.0,33.78,-117.81
11036,274700.0,,,4485.0,667.0,,685.0,33.78,-117.82
11037,500001.0,,,2819.0,319.0,,319.0,33.82,-117.81
11038,500001.0,,,2971.0,350.0,,346.0,33.83,-117.8
11039,500001.0,,,3173.0,372.0,,355.0,33.82,-117.82
11040,431800.0,,,3154.0,390.0,,384.0,33.81,-117.81
11041,500001.0,,,2898.0,335.0,,324.0,33.82,-117.81
11042,456900.0,,,2556.0,304.0,,260.0,33.81,-117.82
11043,267600.0,,,3259.0,456.0,,459.0,33.82,-117.83
11044,150000.0,,,1100.0,285.0,,267.0,33.82,-117.83
11045,225600.0,,,3550.0,895.0,,834.0,33.81,-117.83
11046,244000.0,,,2662.0,402.0,,401.0,33.81,-117.82
11047,234200.0,,,1972.0,315.0,,326.0,33.81,-117.83
11048,236700.0,,,2260.0,345.0,,341.0,33.81,-117.82
11049,200000.0,,,1846.0,383.0,,336.0,33.79,-117.85
11050,236800.0,,,2102.0,403.0,,365.0,33.79,-117.85
11051,146400.0,,,3523.0,922.0,,949.0,33.79,-117.86
11052,211000.0,,,1963.0,430.0,,415.0,33.79,-117.85
11053,212100.0,,,3187.0,870.0,,852.0,33.78,-117.85
11054,215000.0,,,2635.0,660.0,,634.0,33.78,-117.86
11055,225000.0,4.575,,2186.0,511.0,908.0,466.0,33.77,-117.85
11056,236400.0,,,1251.0,336.0,,343.0,33.79,-117.85
11057,187500.0,,,1883.0,408.0,,424.0,33.79,-117.86
11058,178800.0,,,2713.0,731.0,,722.0,33.78,-117.86
11059,168500.0,,,2487.0,573.0,,494.0,33.78,-117.87
11060,173500.0,,,2813.0,567.0,,596.0,33.78,-117.87
11061,186000.0,,,2022.0,522.0,,463.0,33.78,-117.87
11062,190400.0,,,1683.0,347.0,,335.0,33.8,-117.86
11063,194500.0,,,1024.0,191.0,,187.0,33.79,-117.86
11064,219900.0,,,2546.0,545.0,,521.0,33.79,-117.87
11065,190300.0,,,1484.0,295.0,,295.0,33.79,-117.88
11066,193800.0,,,6352.0,1747.0,,1649.0,33.78,-117.89
11067,197900.0,,,10336.0,2596.0,,2419.0,33.78,-117.9
11068,271700.0,,,2095.0,280.0,,261.0,33.84,-117.85
11069,159400.0,,,1725.0,392.0,,400.0,33.84,-117.86
11070,247300.0,,,2830.0,502.0,,459.0,33.84,-117.85
11071,232400.0,,,1904.0,292.0,,303.0,33.83,-117.85
11072,227100.0,,,2377.0,403.0,,408.0,33.83,-117.86
11073,219400.0,,,4388.0,864.0,,846.0,33.84,-117.84
11074,153100.0,,,1793.0,480.0,,441.0,33.8,-117.86
11075,248100.0,,,4186.0,767.0,,777.0,33.81,-117.85
11076,234500.0,,,1766.0,322.0,,330.0,33.81,-117.85
11077,216700.0,,,1593.0,283.0,,255.0,33.8,-117.85
11078,194100.0,,,1461.0,286.0,,264.0,33.8,-117.85
11079,244900.0,,,5574.0,1025.0,,988.0,33.81,-117.84
11080,222100.0,,,1490.0,251.0,,257.0,33.8,-117.84
11081,230600.0,,,2004.0,331.0,,328.0,33.8,-117.84
11082,230900.0,,,1682.0,291.0,,271.0,33.82,-117.86
11083,251200.0,,,10281.0,1689.0,,1629.0,33.82,-117.84
11084,232600.0,,,6157.0,1129.0,,1073.0,33.84,-117.84
11085,182800.0,,,3315.0,744.0,,687.0,33.84,-117.89
11086,200800.0,,,2984.0,446.0,,455.0,33.83,-117.89
11087,211800.0,,,3065.0,611.0,,606.0,33.83,-117.9
11088,179100.0,,,1591.0,298.0,,297.0,33.82,-117.89
11089,187500.0,,,51.0,12.0,,10.0,33.8,-117.89
11090,216200.0,,,1268.0,210.0,,224.0,33.82,-117.89
11091,140500.0,,,3197.0,809.0,,726.0,33.82,-117.89
11092,280100.0,,,3082.0,536.0,,531.0,33.81,-117.87
11093,235400.0,,,3381.0,729.0,,636.0,33.84,-117.87
11094,238500.0,,,1499.0,290.0,,277.0,33.84,-117.88
11095,223800.0,,,3301.0,712.0,,682.0,33.84,-117.88
11096,231000.0,,,2287.0,353.0,,351.0,33.83,-117.87
11097,241200.0,,,3522.0,543.0,,524.0,33.83,-117.88
11098,266700.0,,,1785.0,248.0,,251.0,33.83,-117.88
11099,225000.0,,,2247.0,705.0,,618.0,33.82,-117.88
11100,232000.0,,,1783.0,298.0,,306.0,33.82,-117.88
11101,249400.0,,,2435.0,346.0,,350.0,33.82,-117.87
11102,223900.0,,,3924.0,781.0,,725.0,33.85,-117.88
11103,224700.0,,,1127.0,185.0,,181.0,33.85,-117.88
11104,213900.0,,,1410.0,214.0,,240.0,33.84,-117.88
11105,225000.0,,,1526.0,237.0,,245.0,33.84,-117.88
11106,187100.0,,,3413.0,764.0,,728.0,33.85,-117.9
11107,193500.0,,,1756.0,328.0,,332.0,33.85,-117.9
11108,273000.0,,,2036.0,414.0,,380.0,33.85,-117.89
11109,186200.0,,,1605.0,314.0,,306.0,33.85,-117.9
11110,201300.0,,,1583.0,474.0,,432.0,33.85,-117.89
11111,187400.0,,,2043.0,468.0,,454.0,33.84,-117.9
11112,195100.0,,,1587.0,374.0,,331.0,33.84,-117.89
11113,225000.0,,,1234.0,351.0,,285.0,33.85,-117.88
11114,262700.0,,,1781.0,349.0,,378.0,33.84,-117.88
11115,237300.0,,,1678.0,369.0,,347.0,33.84,-117.87
11116,231400.0,,,1928.0,414.0,,385.0,33.84,-117.87
11117,139000.0,,,1545.0,354.0,,350.0,33.84,-117.87
11118,249200.0,,,2395.0,410.0,,399.0,33.84,-117.87
11119,254100.0,,,4678.0,1065.0,,1020.0,33.85,-117.85
11120,158500.0,,,1131.0,236.0,,244.0,33.85,-117.86
11121,166100.0,,,2082.0,532.0,,510.0,33.85,-117.92
11122,223000.0,,,2019.0,394.0,,377.0,33.84,-117.92
11123,170100.0,,,1231.0,258.0,,244.0,33.85,-117.92
11124,156700.0,,,932.0,258.0,,267.0,33.85,-117.91
11125,175400.0,,,1244.0,324.0,,322.0,33.84,-117.91
11126,180000.0,,,1178.0,289.0,,294.0,33.85,-117.91
11127,162500.0,,,1570.0,482.0,,430.0,33.84,-117.91
11128,118100.0,,,1962.0,544.0,,481.0,33.85,-117.93
11129,168600.0,,,1888.0,429.0,,458.0,33.85,-117.94
11130,178400.0,,,2489.0,546.0,,444.0,33.85,-117.93
11131,183900.0,,,2149.0,465.0,,302.0,33.85,-117.93
11132,163900.0,,,1026.0,288.0,,283.0,33.85,-117.93
11133,196900.0,,,2147.0,416.0,,392.0,33.85,-117.93
11134,186200.0,,,588.0,121.0,,104.0,33.85,-117.94
11135,189900.0,,,2870.0,653.0,,598.0,33.84,-117.93
11136,203500.0,,,6963.0,1426.0,,1375.0,33.85,-117.95
11137,189200.0,,,1175.0,191.0,,186.0,33.85,-117.96
11138,182900.0,,,2513.0,476.0,,472.0,33.85,-117.97
11139,185700.0,,,1951.0,365.0,,358.0,33.85,-117.96
11140,183700.0,,,1378.0,492.0,,448.0,33.84,-117.95
11141,173400.0,,,1749.0,406.0,,391.0,33.84,-117.95
11142,180000.0,,,1229.0,215.0,,218.0,33.84,-117.95
11143,135400.0,,,4016.0,831.0,,774.0,33.84,-117.94
11144,182100.0,,,604.0,207.0,,212.0,33.84,-117.94
11145,181500.0,,,2089.0,377.0,,362.0,33.85,-117.98
11146,191100.0,,,2291.0,439.0,,405.0,33.84,-117.98
11147,189600.0,,,984.0,179.0,,199.0,33.84,-117.98
11148,170700.0,,,818.0,147.0,,152.0,33.85,-117.97
11149,186300.0,,,2265.0,537.0,,507.0,33.84,-117.96
11150,186800.0,,,874.0,153.0,,153.0,33.84,-117.97
11151,190200.0,,,793.0,128.0,,137.0,33.84,-117.97
11152,191700.0,,,2471.0,518.0,,500.0,33.84,-117.97
11153,219000.0,,,1063.0,209.0,,223.0,33.84,-117.97
11154,255500.0,,,2982.0,547.0,,570.0,33.84,-117.99
11155,187500.0,,,2035.0,564.0,,503.0,33.83,-117.97
11156,220700.0,,,1252.0,225.0,,226.0,33.84,-117.98
11157,185800.0,,,3506.0,992.0,,893.0,33.83,-117.98
11158,204700.0,,,2253.0,580.0,,500.0,33.82,-118.0
11159,225900.0,,,1960.0,380.0,,356.0,33.82,-118.01
11160,202300.0,,,4639.0,1374.0,,1257.0,33.83,-118.01
11161,219600.0,,,1086.0,268.0,,250.0,33.83,-118.01
11162,196100.0,,,1718.0,385.0,,368.0,33.83,-118.0
11163,212500.0,,,2578.0,580.0,,529.0,33.83,-118.0
11164,224800.0,,,2947.0,559.0,,551.0,33.82,-118.0
11165,199000.0,,,3434.0,835.0,,657.0,33.83,-117.99
11166,252100.0,,,1991.0,528.0,,460.0,33.82,-117.99
11167,191400.0,,,1484.0,252.0,,248.0,33.83,-117.99
11168,215500.0,,,2342.0,475.0,,509.0,33.82,-117.99
11169,228500.0,,,3419.0,932.0,,766.0,33.83,-117.98
11170,200000.0,,,1038.0,175.0,,174.0,33.82,-117.98
11171,218100.0,,,1290.0,220.0,,241.0,33.82,-117.98
11172,230800.0,,,1133.0,166.0,,187.0,33.83,-117.98
11173,200900.0,,,3310.0,688.0,,674.0,33.83,-117.97
11174,205200.0,,,2335.0,504.0,,502.0,33.82,-117.97
11175,197700.0,,,4013.0,985.0,,922.0,33.82,-117.97
11176,197400.0,,,2838.0,649.0,,593.0,33.83,-117.96
11177,137500.0,,,2067.0,770.0,,541.0,33.83,-117.96
11178,298900.0,,,1194.0,176.0,,170.0,33.83,-117.96
11179,171400.0,,,3418.0,815.0,,773.0,33.84,-117.95
11180,350000.0,,,812.0,192.0,,172.0,33.83,-117.94
11181,217800.0,,,2421.0,389.0,,413.0,33.83,-117.95
11182,215400.0,,,1347.0,212.0,,201.0,33.82,-117.94
11183,196900.0,,,1366.0,326.0,,325.0,33.82,-117.94
11184,213200.0,,,2929.0,640.0,,584.0,33.82,-117.95
11185,216700.0,,,1107.0,207.0,,210.0,33.83,-117.95
11186,220800.0,,,982.0,148.0,,156.0,33.83,-117.96
11187,210900.0,,,1380.0,237.0,,234.0,33.83,-117.95
11188,186300.0,,,1792.0,411.0,,381.0,33.83,-117.93
11189,187200.0,,,2360.0,405.0,,386.0,33.82,-117.92
11190,208100.0,,,1422.0,409.0,,390.0,33.82,-117.94
11191,228600.0,,,4735.0,955.0,,868.0,33.82,-117.94
11192,198800.0,,,2444.0,555.0,,567.0,33.82,-117.93
11193,220000.0,,,1316.0,263.0,,278.0,33.84,-117.92
11194,171300.0,,,3136.0,990.0,,859.0,33.83,-117.92
11195,201900.0,,,1561.0,381.0,,391.0,33.83,-117.93
11196,287100.0,,,2160.0,298.0,,305.0,33.84,-117.93
11197,282500.0,,,2811.0,612.0,,566.0,33.84,-117.93
11198,350000.0,,,1156.0,393.0,,400.0,33.84,-117.91
11199,164700.0,,,2459.0,689.0,,598.0,33.83,-117.9
11200,175000.0,,,1160.0,368.0,,325.0,33.83,-117.91
11201,212500.0,,,382.0,86.0,,81.0,33.83,-117.92
11202,165400.0,,,919.0,253.0,,249.0,33.84,-117.91
11203,168100.0,,,1021.0,252.0,,258.0,33.84,-117.91
11204,160600.0,,,504.0,113.0,,109.0,33.83,-117.91
11205,161400.0,,,1039.0,260.0,,243.0,33.83,-117.91
